"location","outbreak_number","spatial_scale","outbreak_pop","country","start_date","end_date","weekly_threshold_per_10e5","Total_sCh","Total_cCh","Total_deaths","Duration_weeks","peak_week_incidence","time_to_peak_week","peak_week_incidence_per_100percent","peak_week_incidence_per_10e3","mean_R0_1st_week","area_per_1km2","rural_urban","AR_per_10e3","CFR_per_100percent"
"AFR::ETH::SNNP::South Omo",1,"admin2",939455.545899568,"ETH","2019-12-23","2020-05-24",0.974585713497511,2392,NA,52,22,545,19,22.7842809364548,0.595397243400526,1.1,22743.2703278206,"rural",2.54615560091197,2.17391304347826
"AFR::ETH::SNNP::South Omo::Selamago",1,"admin3",49671.6210521754,"ETH","2020-01-06","2020-04-26",3.15545864059929,285.5,0,2,16,56,3,19.614711033275,1.12740431686691,1.52,4571.86930407689,"rural",5.74774879402686,0.700525394045534
"AFR::ETH::Somali",1,"admin1",6909910.76261678,"ETH","2016-02-22","2016-06-26",0.44286383081713,1213,32,7,18,294,13,24.237427864798,0.0425475827546957,1.66,313865.628952125,"rural",0.175544958780428,0.577081615828524
"AFR::ETH::Somali",3,"admin1",7042043.27870708,"ETH","2016-08-08","2017-11-12",0.44286383081713,15093.2083333333,1759,61,66,1072.25,33,7.10418869414223,0.155175665335791,1.57,313865.628952125,"rural",2.1432995703066,0.40415529059704
"AFR::ETH::Somali",17,"admin1",7682490.51019248,"ETH","2019-12-30","2020-04-19",0.44286383081713,1138.25,39,16,16,178,12,15.6380408521854,0.0237655797027262,1.41,313865.628952125,"rural",0.148161588808976,1.40566659345486
"AFR::ETH::Somali::Afder",1,"admin2",629261.151948043,"ETH","2016-05-09","2016-07-03",0.458915634650848,63,10,5,8,16,3,25.3968253968254,0.025426645122566,2.1,42097.2692335481,"rural",0.100117415170104,7.93650793650794
"AFR::ETH::Somali::Afder",2,"admin2",699496.504155997,"ETH","2020-02-24","2020-04-26",0.458915634650848,710,28,6,9,172,4,24.2253521126761,0.245891150246037,3.07,42097.2692335481,"rural",1.01501579462027,0.845070422535211
"AFR::ETH::Somali::Dawa",1,"admin2",308419.018877277,"ETH","2016-02-15","2016-06-12",1.20682539570032,458,14,1,17,134,4,29.2576419213974,0.434473854718148,2.57,12255.7633875426,"rural",1.48499272732024,0.218340611353712
"AFR::ETH::Somali::Dawa::Hudet",1,"admin3",22175.7769751095,"ETH","2016-02-22","2016-04-17",8.73451878090031,248.75,14,1,8,119.5,3,48.0402010050251,5.3887627087037,1.21,1259.21488692751,"rural",11.2171943413393,0.402010050251256
"AFR::ETH::Somali::Dawa::Moyale",1,"admin3",40640.5055749347,"ETH","2015-11-16","2016-07-03",4.16619898254998,336.416666666667,51,1,33,43.1666666666667,3,12.8313103789943,1.06431152167104,2.42,1399.93664767988,"rural",8.27786618073358,0.297250433490216
"AFR::ETH::Somali::Doolo::Bokh",1,"admin3",68469.0407216297,"ETH","2017-04-10","2017-05-21",5.29708848468801,159,NA,NA,6,75,3,47.1698113207547,1.09538558171017,2.07,8073.71680365255,"rural",2.32221743322557,NA
"AFR::ETH::Somali::Doolo::Danod",1,"admin3",34680.9455567317,"ETH","2017-05-15","2017-06-25",129.280849111161,438,NA,NA,6,148,3,33.7899543378995,4.2674730352406,1.92,7754.72955751029,"rural",12.629413442131,NA
"AFR::ETH::Somali::Doolo::Galadi",1,"admin3",174002.284435285,"ETH","2017-03-06","2017-05-14",1.40905506088531,630.833333333333,0,0,10,240.833333333333,3,38.1770145310436,1.38408144533817,1.75,10321.8436802582,"rural",3.6254313291384,0
"AFR::ETH::Somali::Doolo::Lehel-Yucub",1,"admin3",12300.1789946978,"ETH","2017-04-10","2017-06-18",47.8090360917536,229,NA,NA,10,53,3,23.1441048034935,4.30888038481769,1.81,2761.21149003798,"rural",18.6176152476085,NA
"AFR::ETH::Somali::Doolo::Warder",1,"admin3",46139.5772156743,"ETH","2017-03-20","2017-07-09",54.3109084252703,2839,NA,NA,16,583,6,20.535399788658,12.635573084574,2.59,10469.9847369456,"rural",61.5306895147611,NA
"AFR::ETH::Somali::Erer",1,"admin2",380663.44148048,"ETH","2017-09-11","2017-11-12",0.141127867923885,68,47,0,9,23,4,33.8235294117647,0.0604208271499574,2.19,9989.16197700214,"rural",0.178635488965092,0
"AFR::ETH::Somali::Erer::Babile",1,"admin3",6385.92237939798,"ETH","2017-09-11","2017-11-12",8.41120490659327,68,47,0,9,23,4,33.8235294117647,3.60167234011515,2.19,347.437964058731,"rural",10.6484225707752,0
"AFR::ETH::Somali::Erer::Fik",1,"admin3",163063.526399527,"ETH","2017-02-20","2017-05-28",10.5809874987063,1131,NA,NA,14,290,3,25.6410256410256,1.77844798529294,1.15,3445.0936580581,"rural",6.93594714264245,NA
"AFR::ETH::Somali::Erer::Hamero",1,"admin3",75235.7387041284,"ETH","2017-04-17","2017-05-21",1.48786069540273,16,NA,NA,5,7,3,43.75,0.0930408888191841,1.76,2294.43631805111,"rural",0.212664888729564,NA
"AFR::ETH::Somali::Fafan",1,"admin2",1433263.32352551,"ETH","2016-09-26","2016-12-04",1.52967012497798,1490,0,1,10,379,3,25.4362416107383,0.264431520558096,2.24,16306.3494629703,"rural",1.039585661297,0.0671140939597315
"AFR::ETH::Somali::Fafan",2,"admin2",1470407.86726343,"ETH","2017-04-03","2017-11-05",1.52967012497798,4255,1633,12,31,525,9,12.3384253819036,0.35704379151417,2.15,16306.3494629703,"rural",2.89375491979579,0.282021151586369
"AFR::ETH::Somali::Fafan::Aw-Bare",1,"admin3",232296.113944003,"ETH","2017-05-22","2017-11-12",0.2461209851008,144.583333333333,141,0,25,36.0833333333333,4,24.9567723342939,0.155333348977295,2,1795.10688797266,"rural",0.622409608488699,0
"AFR::ETH::Somali::Fafan::Gursum",1,"admin3",26828.6343315486,"ETH","2017-05-08","2017-11-12",3.17039884375874,221.416666666667,162,0,27,51.5,5,23.2593150169364,1.91959081344068,2.12,200.537131023985,"rural",8.25299804419399,0
"AFR::ETH::Somali::Fafan::Jigjiga City",1,"admin3",185962.357397197,"ETH","2016-09-26","2016-12-11",8.60182813567276,1496.41666666667,0,1,11,375.083333333333,3,25.0654340925544,2.0169852575712,2.27,222.643264591054,"rural",8.04687942017464,0.0668263072896364
"AFR::ETH::Somali::Fafan::Jigjiga City",2,"admin3",188967.710125775,"ETH","2017-04-03","2017-10-29",8.60182813567276,2635.58333333333,861,1,30,308,9,11.6862174724128,1.6299080927371,2.07,222.643264591054,"rural",13.9472681950748,0.0379422645208208
"AFR::ETH::Somali::Fafan::Kebribeyah",1,"admin3",183352.230730071,"ETH","2017-04-03","2017-11-12",0.278404171055117,130.916666666667,8,0,32,27.25,6,20.8147676639083,0.148621044268161,1.86,2841.8382119076,"rural",0.714017310536029,0
"AFR::ETH::Somali::Fafan::Tuliguled",1,"admin3",56286.6241271483,"ETH","2017-04-24","2017-11-05",1.71331876159065,248.916666666667,177,11,28,30.1666666666667,9,12.1191831268832,0.535947343342565,2.09,433.238918823345,"rural",4.42230584133769,4.41914964847673
"AFR::ETH::Somali::Jarar",1,"admin2",646219.236931029,"ETH","2016-11-07","2017-04-23",1.42659538808113,2360,5,9,24,244,20,10.3389830508475,0.385456449159909,1.12,39113.3221748801,"rural",3.65201136878549,0.38135593220339
"AFR::ETH::Somali::Jarar::Ararso",1,"admin3",20921.5891491266,"ETH","2017-05-15","2017-07-16",1.52630724567004,25,NA,NA,9,8,3,32,0.382380131020495,1.9,965.919264127249,"rural",1.19493790943905,NA
"AFR::ETH::Somali::Jarar::Aware",1,"admin3",163426.471986502,"ETH","2017-03-27","2017-07-09",1.95441400155177,214,NA,NA,15,67,3,31.3084112149533,0.409970301540462,1.61,2758.06540693914,"rural",1.30945738103969,NA
"AFR::ETH::Somali::Jarar::Burqod",1,"admin3",38671.4000703855,"ETH","2017-02-20","2017-05-21",4.55454030567259,422.75,0,0,13,122.916666666667,3,29.0754977330968,3.1784902135156,1.51,2678.10449121349,"rural",10.9318514258743,0
"AFR::ETH::Somali::Jarar::Daror",1,"admin3",80153.5664501208,"ETH","2017-03-13","2017-05-14",13.8912450828221,734,NA,NA,9,210,3,28.6103542234332,2.61997075489688,2.2,6873.21433676617,"rural",9.15742159092527,NA
"AFR::ETH::Somali::Jarar::Degehabur",1,"admin3",50944.3060621912,"ETH","2016-11-07","2017-04-23",5.56705473901092,723.583333333333,1,4,24,102,20,14.096510422665,2.02219410416637,1.35,3603.84941414905,"rural",14.2034191701425,0.552804330300587
"AFR::ETH::Somali::Jarar::Degehabur City",1,"admin3",11257.5386298211,"ETH","2016-11-07","2017-04-23",60.452236199179,1729,4,5,24,154,7,8.90688259109312,13.9973769308674,1.17,242.251741070292,"rural",153.585970863995,0.289184499710816
"AFR::ETH::Somali::Jarar::Degehabur|Degehabur City",1,"admin3 composite",62581.6043533192,"ETH","2017-02-20","2017-05-14",65.1567178955239,2254,NA,NA,12,640,5,28.393966282165,10.226647376867,1.48,0.00384610115521934,"urban",36.0169737304035,NA
"AFR::ETH::Somali::Jarar::Degehamedo",1,"admin3",60681.4631410463,"ETH","2017-02-13","2017-05-07",18.8653348180168,717,NA,NA,12,163,6,22.7336122733612,2.68615803842975,1.61,3625.74185678122,"rural",11.8157994696572,NA
"AFR::ETH::Somali::Jarar::Gashamo",1,"admin3",79242.4059436999,"ETH","2017-03-20","2017-05-21",23.072976989798,1201,NA,NA,9,285,5,23.7302248126561,3.59655914791995,2.09,11538.2959222597,"rural",15.1560264443925,NA
"AFR::ETH::Somali::Jarar::Gunagado",1,"admin3",27517.5402244984,"ETH","2017-02-27","2017-05-07",7.65911110184288,482.916666666667,0,0,10,131.25,4,27.1786022433132,4.76968504194828,2.08,2436.77498061067,"rural",17.5494125829145,0
"AFR::ETH::Somali::Jarar::Yocale",1,"admin3",36027.2788131064,"ETH","2017-03-06","2017-07-02",1.88623870521566,172.083333333333,0,0,17,47.9166666666667,3,27.8450363196126,1.3300107098079,1.84,1509.91419680393,"rural",4.77647324478836,0
"AFR::ETH::Somali::Korahe",1,"admin2",431508.522125812,"ETH","2016-11-14","2017-04-16",3.08727716667277,3480,0,4,22,354,14,10.1724137931034,0.835244262616782,1.64,33439.7488357989,"rural",8.06473064044228,0.114942528735632
"AFR::ETH::Somali::Korahe::Debeweyin",1,"admin3",46294.8547751462,"ETH","2017-03-27","2017-06-18",10.0924150864199,163,NA,NA,12,35,3,21.4723926380368,0.756023540196741,1.49,2486.84057127616,"rural",3.52090963005911,NA
"AFR::ETH::Somali::Korahe::Kebridehar",1,"admin3",66297.5841429892,"ETH","2017-02-27","2017-05-21",2.47973310671918,225.833333333333,0,0,12,82.9166666666667,3,36.7158671586716,1.25067402890328,1.19,2394.87019531877,"rural",3.4063584103798,0
"AFR::ETH::Somali::Korahe::Kebridehar City",1,"admin3",20344.5265703179,"ETH","2016-11-14","2017-04-16",42.4714946741668,2251,0,3,22,197,7,8.751665926255,9.80841700233791,1.64,115.271431571199,"rural",110.644009936518,0.133274100399822
"AFR::ETH::Somali::Korahe::Kebridehar|Kebridehar City",1,"admin3 composite",86763.3231217981,"ETH","2017-02-06","2017-05-21",48.0463007458343,2015,NA,NA,15,239,4,11.8610421836228,2.75462017129626,1.5,0.00251014162688997,"urban",23.2240989337321,NA
"AFR::ETH::Somali::Korahe::Marsin",1,"admin3",21634.2344729029,"ETH","2017-02-20","2017-05-07",171.025233392671,2424,NA,NA,11,994,7,41.006600660066,45.9456978357609,1.45,3520.15781393829,"rural",112.044639390226,NA
"AFR::ETH::Somali::Korahe::Shekosh",1,"admin3",35096.6643630454,"ETH","2017-01-23","2017-05-07",15.4742399392015,1206.66666666667,0,1,15,247.583333333333,4,20.517955801105,7.05432660985365,2.22,1731.60571635832,"rural",34.3812350423025,0.0828729281767956
"AFR::ETH::Somali::Korahe::Shilabo",1,"admin3",110746.812111787,"ETH","2017-03-20","2017-06-18",6.37383902507881,837,NA,NA,13,243,3,29.0322580645161,2.19419408438338,1.97,11668.6035498468,"rural",7.5577796239872,NA
"AFR::ETH::Somali::Nogob",1,"admin2",193423.02384631,"ETH","2017-02-27","2017-04-23",1.33509208344251,672,0,18,8,287,4,42.7083333333333,1.48379440199448,3.24,16141.6770697873,"rural",3.47425030710903,2.67857142857143
"AFR::ETH::Somali::Nogob::Garbo",1,"admin3",20291.2419938393,"ETH","2017-02-20","2017-05-14",6.0328388543498,314.75,0,0,12,108.5,4,34.4718030182685,5.34713449442582,1.6,3128.86624454317,"rural",15.5116182683919,0
"AFR::ETH::Somali::Nogob::Sagag",1,"admin3",95231.4812012771,"ETH","2017-03-06","2017-05-07",2.75057416194962,680.916666666667,0,18,9,275.75,3,40.4968792069514,2.89557609019214,2.14,2611.67133671945,"rural",7.15012155725596,2.64349528821442
"AFR::ETH::Somali::Shebelle",1,"admin2",695386.358597849,"ETH","2016-10-10","2016-11-27",0.903983390621367,930,5,13,7,361,3,38.8172043010753,0.519135866754572,2.56,33933.0591435445,"rural",1.33738602792729,1.39784946236559
"AFR::ETH::Somali::Shebelle",2,"admin2",771327.785730436,"ETH","2019-12-30","2020-03-01",0.903983390621367,309,5,9,9,85,3,27.5080906148867,0.112977584763935,1.45,33933.0591435445,"rural",0.400607894226683,2.9126213592233
"AFR::ETH::Somali::Shebelle::Danan",1,"admin3",20650.795917491,"ETH","2017-04-17","2017-06-18",10.0845845874489,136,NA,NA,9,52,3,38.2352941176471,2.51806275204902,2.28,2113.65682421307,"rural",6.58570258228205,NA
"AFR::ETH::Somali::Shebelle::Kelafo",1,"admin3",139977.089150033,"ETH","2016-10-10","2016-11-27",3.43919786626537,930,5,13,7,361.833333333333,3,38.9068100358423,2.58494683330289,2.55,5635.02708805589,"rural",6.64394441724095,1.39784946236559
"AFR::ETH::Somali::Shebelle::Kelafo",2,"admin3",155481.513737816,"ETH","2019-12-30","2020-03-01",3.43919786626537,307.875,5,8.75,9,85,3,27.6086073893626,0.561689779229323,1.43,5635.02708805589,"rural",1.98013894127093,2.84206252537556
"AFR::ETH::Somali::Sitti",1,"admin2",802869.922623597,"ETH","2016-07-25","2016-10-16",0.223696161120107,271,17,0,12,71,5,26.1992619926199,0.0884327560409638,1.78,30462.2717700115,"rural",0.337539111085932,0
"AFR::ETH::Somali::Sitti",2,"admin2",870813.927302672,"ETH","2019-09-16","2019-10-27",0.223696161120107,53,0,1,6,32,4,60.377358490566,0.0367472303745983,1.96,30462.2717700115,"rural",0.0608626003079285,1.88679245283019
"AFR::ETH::Somali::Sitti::Dembel",1,"admin3",144468.317398864,"ETH","2017-09-04","2017-10-22",1.05283181167119,123,NA,NA,7,76,3,61.7886178861789,0.526066900815152,2.56,2697.98206668274,"rural",0.851397747371891,NA
"AFR::ETH::Somali::Sitti::Erer",1,"admin3",193365.482828888,"ETH","2017-09-18","2017-12-03",0.7291022285674,126.941176470588,5,2,11,68.7058823529412,6,54.1241890639481,0.355316167848529,1.77,4221.77843285982,"rural",0.656483125185896,1.57553290083411
"AFR::ETH::Tigray",1,"admin1",6073819.58052636,"ETH","2016-07-25","2017-01-08",0.378032583956345,3338,14,42,24,371,8,11.114439784302,0.0611469072852307,2.96,52629.0303765845,"rural",0.549571806627606,1.25823846614739
"AFR::ETH::Tigray",5,"admin1",6222502.5447174,"ETH","2017-07-10","2017-10-15",0.378032583956345,2065.84722222222,19,15,14,526,8,25.4617086075796,0.0845319059686924,1.46,52629.0303765845,"rural",0.331996203677896,0.726094351927175
"AFR::ETH::Tigray",6,"admin1",6378898.14126783,"ETH","2018-07-30","2018-09-16",0.378032583956345,1159,44,8,7,565,3,48.748921484038,0.0885732907921468,0.93,52629.0303765845,"rural",0.181692821288669,0.690250215703192
"AFR::ETH::Tigray::Central Tigray",1,"admin2",1595944.66078324,"ETH","2016-08-15","2016-11-13",0.269527162910266,419,6,1,13,139,6,33.1742243436754,0.0870957517610812,1.71,9346.87985241095,"rural",0.262540431567576,0.238663484486874
"AFR::ETH::Tigray::Central Tigray",5,"admin2",1636284.86799312,"ETH","2017-07-24","2017-10-15",0.269527162910266,287,2,0,12,81,3,28.2229965156794,0.0495023828579098,1.45,9346.87985241095,"rural",0.175397331854569,0
"AFR::ETH::Tigray::Central Tigray::Kola Temben",1,"admin3",198124.714362451,"ETH","2017-07-10","2017-10-15",0.103828395309434,23,0,0,14,5,4,21.7391304347826,0.0252366294436794,1.97,1366.91177751538,"rural",0.116088495440925,0
"AFR::ETH::Tigray::Central Tigray::Mereb Lehe",1,"admin3",146024.060164544,"ETH","2016-08-15","2016-11-13",0.829501627106527,266,2,0,13,104,6,39.0977443609023,0.712211397784788,1.99,1232.20372794449,"rural",1.82161761356494,0
"AFR::ETH::Tigray::Central Tigray::Tanqua Abergele",1,"admin3",131450.422886154,"ETH","2016-08-29","2016-11-06",0.418899153829149,53,0,0,10,19,4,35.8490566037736,0.144541185816157,2.04,1445.80900185423,"rural",0.403193834118754,0
"AFR::ETH::Tigray::Central Tigray::Tanqua Abergele",3,"admin3",134837.002431683,"ETH","2017-07-24","2017-10-15",0.418899153829149,76,0,0,12,29,6,38.1578947368421,0.215074493477362,2.01,1445.80900185423,"rural",0.56364350014757,0
"AFR::ETH::Tigray::East Tigray::Kilete Awulalo",1,"admin3",146510.244740116,"ETH","2017-09-04","2017-10-15",0.31126943285879,25,0,1,6,12,3,48,0.0819055351472923,1.65,967.036137510716,"rural",0.170636531556859,4
"AFR::ETH::Tigray::Mekele",1,"admin2",263957.159521549,"ETH","2016-07-25","2017-01-15",2.9960788842922,1051,0,3,25,198,3,18.8392007611798,0.751876227650479,3.01,92.4016040871331,"urban",3.98170673568791,0.285442435775452
"AFR::ETH::Tigray::Mekele",2,"admin2",271040.511104854,"ETH","2017-07-10","2017-10-15",2.9960788842922,523,0,1,14,144,3,27.5334608030593,0.531285893068186,1.1,92.4016040871331,"urban",1.9296008477407,0.191204588910134
"AFR::ETH::Tigray::Mekele",3,"admin2",276896.138277679,"ETH","2018-07-30","2018-10-07",2.9960788842922,451,11,0,10,130,3,28.8248337028825,0.469490115711301,1.64,92.4016040871331,"urban",1.62876955527536,0
"AFR::ETH::Tigray::Mekele::Mekele Town",1,"admin3",43035.8978571587,"ETH","2016-07-25","2017-01-15",18.2980186222395,1050,0,3,25,198,3,18.8571428571429,4.60919749225351,3.01,34.1736204781076,"urban",24.3982361768093,0.285714285714286
"AFR::ETH::Tigray::Mekele::Mekele Town",2,"admin3",43936.4783872964,"ETH","2017-07-10","2017-10-15",18.2980186222395,523,0,1,14,144,3,27.5334608030593,3.27745885163239,1.1,34.1736204781076,"urban",11.9035484680815,0.191204588910134
"AFR::ETH::Tigray::Mekele::Mekele Town",3,"admin3",46117.4422953027,"ETH","2018-07-30","2018-10-07",18.2980186222395,451,11,0,10,130,3,28.8248337028825,2.81889006696369,1.64,34.1736204781076,"urban",9.77938015538943,0
"AFR::ETH::Tigray::North Western Tigray",1,"admin2",1035471.6654115,"ETH","2016-08-01","2016-11-13",0.469075127468454,831,4,17,15,143,7,17.208182912154,0.138101316314794,2.26,12577.58113724,"rural",0.802532824178978,2.04572803850782
"AFR::ETH::Tigray::North Western Tigray::Asgede Tsimbila",1,"admin3",189261.560629391,"ETH","2016-08-01","2016-11-06",1.1914566008536,294,2,11,14,59,5,20.0680272108844,0.311737892278787,1.64,2368.15615515863,"rural",1.55340576830446,3.74149659863946
"AFR::ETH::Tigray::North Western Tigray::Asgede Tsimbila",4,"admin3",198657.769868425,"ETH","2018-07-30","2018-09-16",1.1914566008536,42,4,1,7,15,3,35.7142857142857,0.0755067370882841,1.81,2368.15615515863,"rural",0.211418863847195,2.38095238095238
"AFR::ETH::Tigray::North Western Tigray::Laelay Adiyabo",1,"admin3",158171.018880633,"ETH","2016-08-15","2016-11-06",0.396207013389112,148,0,2,12,53,5,35.8108108108108,0.335080347683653,2.5,1791.92162261473,"rural",0.935696065229822,1.35135135135135
"AFR::ETH::Tigray::North Western Tigray::Tahitay Adiyabo",1,"admin3",121112.26618659,"ETH","2016-08-22","2016-11-20",0.782458130631994,204,0,2,13,41,5,20.0980392156863,0.338528881433314,2.34,3849.35068179739,"rural",1.68438760518039,0.980392156862745
"AFR::ETH::Tigray::North Western Tigray::Tahitay Adiyabo",4,"admin3",127237.563551994,"ETH","2018-07-30","2018-09-16",0.782458130631994,25,4,0,7,10,4,40,0.0785931427861207,2.14,3849.35068179739,"rural",0.196482856965302,0
"AFR::ETH::Tigray::North Western Tigray::Tahitay Koraro",1,"admin3",108830.232094647,"ETH","2016-08-08","2016-10-30",0.210015985029715,43,1,0,12,8,3,18.6046511627907,0.0735089859318008,1.75,668.3771851554,"rural",0.395110799383429,0
"AFR::ETH::Tigray::North Western Tigray::Tselemti",1,"admin3",200276.226174189,"ETH","2016-08-08","2016-10-30",0.0949613516222274,36,0,1,12,10,4,27.7777777777778,0.0499310387010315,1.93,2824.29443738156,"rural",0.179751739323714,2.77777777777778
"AFR::ETH::Tigray::South East Tigray",1,"admin2",756569.11886442,"ETH","2016-07-25","2016-12-04",0.399274122965167,341,2,5,19,57,3,16.7155425219941,0.0753401091569198,2.31,6091.58146170764,"rural",0.45071889864052,1.46627565982405
"AFR::ETH::Tigray::South East Tigray",2,"admin2",774982.67084705,"ETH","2017-07-10","2017-10-15",0.399274122965167,370,1,3,14,79,8,21.3513513513514,0.101937763219471,1.87,6091.58146170764,"rural",0.47743003026841,0.810810810810811
"AFR::ETH::Tigray::South East Tigray::Dega Temben",1,"admin3",163674.335538632,"ETH","2017-06-26","2017-10-15",0.442828301074331,70,0,0,16,16,10,22.8571428571429,0.0977550936580615,1.97,1040.64018100181,"rural",0.427678534754019,0
"AFR::ETH::Tigray::South East Tigray::Enderta",1,"admin3",201643.110447698,"ETH","2016-07-25","2017-01-01",0.592392715207334,181,2,2,23,39,3,21.5469613259669,0.19341102164815,2.22,1328.48588173997,"rural",0.897625510726029,1.10497237569061
"AFR::ETH::Tigray::South East Tigray::Enderta",2,"admin3",205852.308397035,"ETH","2017-07-17","2017-10-15",0.592392715207334,113,0,1,13,41,7,36.283185840708,0.199171922429559,1.72,1328.48588173997,"rural",0.548937249622932,0.884955752212389
"AFR::ETH::Tigray::South East Tigray::Hintalo Wajrot",1,"admin3",217761.403548441,"ETH","2016-08-22","2017-01-08",0.284576962753337,29,0,0,20,8,7,27.5862068965517,0.0367840995601809,2.03,1981.1461543892,"rural",0.133173278310309,0
